,gold_ratio = 0.002,gold_ratio = 0.01,gold_ratio = 0.006,gold_ratio = 0.014,gold_ratio = 0.18,Date
581,64311.2990980456,42534.2894941801,41262.6580080925,36594.331286133,36045.1281909926,6/7/18
582,64274.1313448561,42509.7080179822,41238.8119982662,36573.1836385814,36024.29841773,6/8/18
583,62916.9228660948,41612.0833003584,40368.0305740208,35800.9261961668,35263.6373492926,6/9/18
584,62611.2303131551,41409.905671935,40171.8990284289,35626.9858231198,35092.3089000741,6/10/18
585,62642.4744985278,41430.5695547545,40191.9447070328,35644.7632206255,35109.819125554,6/11/18
586,61425.5315828692,40625.7123826643,39411.1559623052,34952.3157009323,34427.768950976,6/12/18
587,61627.2742789015,40743.1621768682,39509.6030235114,36048.2524213823,35507.250413394,6/13/18
588,60948.3132225396,40294.2507040202,39074.2488704824,35988.8190752872,35448.7054220249,6/14/18
589,60569.4406376032,40043.8178103917,38831.4449285462,35304.9604171855,34775.1148552349,6/15/18
590,60485.3380446818,39988.235602888,38777.5648337069,35065.0434338861,34538.8005138901,6/16/18
591,60450.5467422445,39965.2425259301,38755.2758814904,34965.795312801,34441.0427226684,6/17/18
592,60790.6587365669,40189.9572883663,38973.0505377105,36515.4976974076,35967.4731950332,6/18/18
593,60675.37174058,40113.7439395849,38899.1499427691,36395.7984105915,35849.5708791266,6/19/18
594,60457.4571136057,39969.6372063795,38759.3689062633,36637.8170882777,36087.9534655161,6/20/18
595,60238.6779134564,39821.1576136732,38611.6676315139,35640.9099481714,35089.3746525467,6/21/18
596,60217.3333640888,39807.0476461309,38597.9862086111,35628.3130098415,35076.9725984695,6/22/18
597,60217.3478077344,39807.0571917304,38597.9954618921,35628.3542202877,35077.0131900913,6/23/18
598,60217.368325011,39807.0707513061,38598.0086062276,35628.4127599491,35077.0708507093,6/24/18
599,59820.7247241318,39544.8663458488,38343.7675144252,35398.3713763059,34850.5907018166,6/25/18
600,59551.5090245165,39366.8991786418,38171.2053334668,35242.087308228,34696.7259572472,6/26/18
601,59407.4883241147,39271.6931499802,38078.8907723363,35158.5566746747,34614.4884466724,6/27/18
602,59355.546415276,39237.3565383166,38045.59698537,35128.4308242177,34584.8289691608,6/28/18
603,60716.2873111357,40117.05937376,38879.3590601184,35888.3748248481,35315.8930356192,6/29/18
604,62170.4646064152,41077.8699208901,39810.5189973306,36748.1770589869,36161.9735250867,6/30/18
605,63047.1038535446,41657.0869375527,40371.861379009,37266.5020154158,36672.0264365889,7/1/18
606,64589.7436069133,42676.3478149541,41359.6688571445,38178.5744721474,37569.5438054284,7/2/18
607,64274.5044085065,42468.0625625326,41157.8122619653,37992.150999146,37386.0963358172,7/3/18
608,64371.2301569346,42531.9715943624,41219.7490238052,38049.3427290894,37442.3753000793,7/4/18
609,63911.586225388,42228.2735549234,40925.4230672312,37777.5732688104,37174.9430272825,7/5/18
610,64288.9791730925,42477.6280434334,41167.0841523673,38000.6536378775,37394.4646517631,7/6/18
611,65818.09917254,43487.9550703119,42146.2324909446,38904.7664145574,38284.1485232099,7/7/18
612,65534.6785524174,43300.6921265369,41964.7484809215,38737.1904778051,38119.2469625264,7/8/18
613,64236.8891883513,42443.2088402489,41133.7251129158,37969.926644336,37364.2263114406,7/9/18
614,64234.2275054111,42441.4495310455,41132.0194459041,37968.3755428672,37362.699406747,7/10/18
615,64230.1027002298,42438.7227537214,41129.3754417408,37965.9846173458,37360.3454590328,7/11/18
616,64226.080254316,42436.0639427261,41126.7976315076,37963.642887307,37358.0402004546,7/12/18
617,64225.6001009875,42435.7465390241,41126.4898728633,37963.3642179749,37357.7658497945,7/13/18
618,64225.6384187624,42435.7718565163,41126.5144090578,37963.3868738319,37357.7881440823,7/14/18
619,65601.1124367771,43344.5812211558,42007.2779200673,38776.6528207238,38158.0750258866,7/15/18
620,69103.2849283667,45658.5502041025,44249.8357534949,40847.4277323865,40195.8002691561,7/16/18
621,73577.8817605707,48615.0237604394,47115.0704715552,43493.1605071423,42799.30751422,7/17/18
622,74314.3542895307,49101.6274029161,47586.6557897015,43928.6695055516,43227.8646517759,7/18/18
623,74636.9169702164,49314.7553511903,47793.2094106417,44119.2910865858,43415.4464686785,7/19/18
624,73710.8617721808,48702.8870263435,47200.2223899132,43571.7826557233,42876.6750135577,7/20/18
625,74864.5651998778,49465.1671315113,47938.9785338561,44253.9240108163,43547.9299457276,7/21/18
626,77231.4597915626,51029.0323458777,49454.5828734937,45653.3795774492,44925.051336245,7/22/18
627,77484.2321378255,51196.0461009319,49616.4434347945,45802.8047181085,45072.0925019178,7/23/18
628,82804.5039207573,54711.2807561313,53023.1987491431,48948.4534656831,48167.539921573,7/24/18
629,80263.0491489986,53006.7760592094,51346.7966186166,47377.9545847927,46604.9530792557,7/25/18
630,79988.6460321971,52825.5576334602,51171.2542738797,47215.9826083781,46446.9092145333,7/26/18
631,79968.6873611015,52811.8501036385,51157.4660102667,47202.7877787701,46430.9810155425,7/27/18
632,79969.8759686633,52812.6346870108,51158.2256469257,47203.488523063,46431.8909391069,7/28/18
633,79970.5947744236,52813.1091607274,51158.6850342153,47203.9122954252,46432.441211813,7/29/18
634,79777.1886595038,52685.3847822228,51034.9639760404,47089.7563958826,46318.8188883735,7/30/18
635,79650.4079474182,52601.6577558308,50953.8595835995,47014.9216083426,46245.3252966755,7/31/18
636,79419.6058474816,52449.234146983,50806.2104334803,46878.6861654599,46111.5348151202,8/1/18
637,79474.8683216066,52485.7299403157,50841.5630465647,46911.3059190902,46143.5691550358,8/2/18
638,79042.5207257061,52200.2040249886,50564.9808356218,46656.1043146728,45892.9475483864,8/3/18
639,79042.5207257061,52200.2040249886,50564.9808356218,46656.1043146728,45892.9475483864,8/4/18
640,79042.5207257061,52200.2040249886,50564.9808356218,46656.1043146728,45892.9475483864,8/5/18
641,79218.0603511092,52316.1318402342,50677.2773723955,46759.7200036844,45994.7036894319,8/6/18
642,79036.0192580985,52195.9104022018,50560.8217046301,46652.2666965613,45889.1788024217,8/7/18
643,79346.107400523,52400.5664902281,50758.9428236473,46834.9575506349,46067.9620956803,8/8/18
644,79349.3744202208,52402.7240463894,50761.0327871184,46836.8859467954,46069.8589113469,8/9/18
645,78635.2300504389,51904.8981679488,50253.4224592472,46345.098644354,45563.0904633221,8/10/18
646,78635.2300504389,51904.8981679488,50253.4224592472,46345.098644354,45563.0904633221,8/11/18
647,78635.2300504389,51904.8981679488,50253.4224592472,46345.098644354,45563.0904633221,8/12/18
648,78635.2300504389,51904.8981679488,50253.4224592472,46345.098644354,45563.0904633221,8/13/18
649,78456.4876880897,51786.9153743577,50139.1935641231,46239.7535921468,45459.522960307,8/14/18
650,78209.2848959934,51623.7437813915,49981.2136569447,46094.0601443433,45316.2878839698,8/15/18
651,77840.8519946454,51380.551611496,49745.7592146107,45876.9175335079,45102.8092484649,8/16/18
652,79369.5035748926,52389.5714179634,50722.6746964614,46777.8560598397,45988.5457077215,8/17/18
653,78966.8125727121,52123.7664416452,50465.3269270184,46540.5228161107,45755.217127779,8/18/18
654,79984.3037870067,52795.383703156,51115.5751148564,47140.1997124077,46344.7753221508,8/19/18
655,78384.793720118,51739.592207573,50093.3760945494,46197.4994521675,45417.9817993506,8/20/18
656,78233.2356605737,51619.0328233489,49956.7976737983,46053.2436945848,45258.1807755251,8/21/18
657,77693.8153570992,51263.1767390086,49612.4575159791,45735.8620027576,44946.3296495664,8/22/18
658,77947.4458169682,51426.5075378391,49766.6462177349,45874.4281779648,45078.9955126293,8/23/18
659,78940.0454530515,52081.3534095766,50400.3266491508,46458.5217997241,45652.9347657645,8/24/18
660,78948.9823820173,52087.2436867785,50406.0210673899,46463.7655733725,45658.0824249974,8/25/18
661,78939.9680991195,52081.3024260559,50400.2773608949,46458.4764120398,45652.8902100023,8/26/18
662,79073.1503443863,52169.0820588583,50485.1382129247,46536.6215501343,45729.6030066597,8/27/18
663,78607.1804940586,51861.6158817843,50187.5587079144,46262.2812743749,45459.9859643528,8/28/18
664,78108.8539003277,51532.8733080652,49869.4584092711,45969.088550395,45171.9056273909,8/29/18
665,78430.6804747036,51745.2100647643,50074.9502760822,46158.5169206961,45358.057181515,8/30/18
666,78280.7106417696,51646.262022072,49979.1919184337,46070.2440811147,45271.3113201659,8/31/18
667,78320.9324887001,51672.7720042932,50004.8204111348,46093.8443874206,45294.4790506586,9/1/18
668,78326.8258208395,51676.6562647675,50008.5755151701,46097.3023202174,45297.8736021555,9/2/18
669,77753.7941399124,51298.576524027,49642.6822977001,45760.0101673609,44966.4149407647,9/3/18
670,78050.5188010065,51494.3990355098,49832.2383388332,45934.7908495282,45138.2138284271,9/4/18
671,78514.0656520898,51800.2855297001,50128.3074305416,46207.755676688,45406.4957991255,9/5/18
672,78123.5152623623,51542.6057319025,49878.9341907746,45977.8761727224,45180.5928434521,9/6/18
673,77979.7739108937,51447.7671700388,49787.1528544576,45893.2694795761,45097.4497223531,9/7/18
674,77979.7739083036,51447.7671683317,49787.1528528072,45893.2694780563,45097.4497208612,9/8/18
675,77979.7739068264,51447.767167358,49787.1528518659,45893.2694771895,45097.4497200104,9/9/18
676,76480.4955493529,50434.5889441425,48783.4333416977,44946.6232809482,44833.3250962073,9/10/18
677,76209.2876149061,50255.746101391,48610.448991691,44787.2472944448,45034.4385286419,9/11/18
678,76856.1073528001,50682.2888415754,49023.0287632625,45167.379039811,45563.0391001156,9/12/18
679,78916.1252926174,52040.7407031648,50336.9931192038,46377.9876030171,45329.4671286355,9/13/18
680,79150.2736321103,52195.1470604112,50486.343162612,46515.590113139,45333.3416224128,9/14/18
681,79194.9200561728,52224.5886208901,50514.8206095338,46541.8275921611,45334.4247591435,9/15/18
682,77739.1099367363,51264.5717197122,49586.2410810495,45686.2879096232,45299.1063333916,9/16/18
683,76207.3222842347,50254.4517207035,48609.1985792832,44786.096695097,45200.5399576152,9/17/18
684,76210.771523919,50256.7273848514,48611.4007913739,44788.1266717644,45312.596932771,9/18/18
685,76216.4003702786,50260.4410591901,48614.9945956465,44791.4394010947,45495.1416007918,9/19/18
686,77638.0764632275,51197.5440983501,49521.0188714284,45625.8366614626,45849.5888226915,9/20/18
687,78640.4186804196,51858.5271756841,50160.3571975856,46214.8863975643,46434.8101692749,9/21/18
688,78108.9043821688,51508.0261811684,49821.3338264404,45902.5296812584,46125.7331936782,9/22/18
689,77281.0473503358,50962.1053772893,49293.2899286904,45416.0202780587,45644.3321317172,9/23/18
690,76631.0651200602,50533.4820617746,48878.702451535,45034.0431180577,45265.8711259892,9/24/18
691,75294.8103722799,49652.3041833245,48026.3798769325,44248.7618755857,44484.3839242639,9/25/18
692,76072.529161967,50165.161848202,48522.4432824525,44705.8062389451,44931.4796697923,9/26/18
693,77825.1124031016,51320.8827323554,49640.3185525223,45735.7524950981,45951.6879885244,9/27/18
694,76269.0347603218,50294.7452293122,48647.7833048793,44821.287377183,45048.0497677134,9/28/18
695,76269.2874704222,50294.9118760831,48647.944494579,44821.43588814,45048.1271106577,9/29/18
696,76269.3934158486,50294.9817405768,48648.0120712665,44821.4981494294,45048.1595356824,9/30/18
697,76269.3638279526,50294.9623185559,48647.9933717794,44821.4810005972,45057.1533991912,10/1/18
698,76268.7588332402,50294.5633413678,48647.6074399016,44821.1254068732,45054.9154552873,10/2/18
699,76268.8754510777,50294.6402567611,48647.6818492817,44821.1939751118,45056.2707927543,10/3/18
700,76269.3837543527,50294.9754535511,48648.006071578,44821.4926967852,45056.631639303,10/4/18
701,76269.1782881587,50294.8398631201,48647.8748262471,44821.3716872518,45046.6860724709,10/5/18
702,76269.1316883605,50294.8091334189,48647.8451028309,44821.3443017986,45046.6718104149,10/6/18
703,76269.3979451342,50294.9847133878,48648.0149331992,44821.5007737727,45046.7532993732,10/7/18
704,76269.3931301917,50294.9815300777,48648.0118462384,44821.4979223453,45045.9307126068,10/8/18
705,76269.4746315033,50295.0352929397,48648.0638657578,44821.5458660078,45047.7445100247,10/9/18
706,76666.4933192884,50531.8112753527,48852.8966016253,44988.002067701,45200.5413345155,10/10/18
707,77569.5219749007,51127.00835971,49428.3183149618,45517.9004944924,45732.9474370986,10/11/18
708,78218.1763227881,51554.5442681305,49841.6493802419,45898.5317361594,46115.3799778635,10/12/18
709,78218.1764142655,51554.5443284542,49841.6494385902,45898.5317899182,46115.3800058605,10/13/18
710,78218.1766816708,51554.5445047915,49841.6496091531,45898.5319470651,46115.380087701,10/14/18
711,78265.8721119747,51585.9811385603,49872.0417635975,45926.5196897871,46143.5002063226,10/15/18
712,78160.9427232962,51516.8209122292,49805.1793797307,45864.9469837146,46081.6361161302,10/16/18
713,77776.2016007063,51263.2333953918,49560.0172859269,45639.1803767004,45854.8011093414,10/17/18
714,78084.6302929952,51466.5224684565,49756.5520973017,45820.1667470881,46036.6440053543,10/18/18
715,77731.6859663306,51233.8926035303,49531.6513392631,45613.0585425983,45828.5556960759,10/19/18
716,77731.6860410077,51233.8926527753,49531.6513868955,45613.0585864841,45828.5557189311,10/20/18
717,77731.685994183,51233.8926218973,49531.6513570286,45613.0585589664,45828.5557046002,10/21/18
718,78599.7381270495,51806.0362580082,50084.7855708994,46122.4327152263,46340.3404254676,10/22/18
719,78256.3329184781,51579.6937409592,49865.9632641813,45920.9220781055,46137.8761497171,10/23/18
720,78272.2312775699,51590.172541282,49876.0939072704,45930.2512565244,46147.2494865757,10/24/18
721,78466.1916254028,51718.0141471757,49999.68798699,46044.0674488592,46261.6043085457,10/25/18
722,78272.2312359287,51590.1725138222,49876.0938807098,45930.251232053,46147.2494738312,10/26/18
723,78272.2312207274,51590.1725037978,49876.0938710137,45930.2512231195,46147.2494691788,10/27/18
724,78272.2310905941,51590.1724179829,49876.0937880089,45930.2511466437,46147.249429351,10/28/18
725,77928.8257072712,51363.8297856961,49657.2713698266,45728.7404068261,45944.7851001171,10/29/18
726,77264.2729306115,50925.8150310029,49233.8096170122,45338.7799457909,45552.9792011676,10/30/18
727,78294.4887681285,51604.8427218207,49890.2766722636,45943.3119816241,46160.3720932423,10/31/18
728,78354.9027349177,51644.6622964122,49928.7732449998,45978.762978467,46195.9908352014,11/1/18
729,78364.4417745865,51650.9495925732,49934.8516462978,45984.3604997481,46201.6148447272,11/2/18
730,78364.4417771237,51650.9495942464,49934.8516479162,45984.3605012391,46201.6148455038,11/3/18
731,78364.4418558438,51650.9496461574,49934.8516981273,45984.3605475008,46201.6148695964,11/4/18
732,78323.1060394394,51623.7047107394,49908.5119733042,45960.1046349726,46177.2441684332,11/5/18
733,78218.1654402224,51554.5367656385,49841.6418082479,45898.5244695973,46115.376042521,11/6/18
734,77849.3159541241,51311.4236183051,49606.6060740519,45682.0830965135,45897.9123194174,11/7/18
735,77038.4859953984,50776.9958073395,49089.9345799816,45206.2869878354,45419.867970109,11/8/18
736,76666.4570540416,50531.7870426225,48852.872855054,44987.9799059954,45200.5296456775,11/9/18
737,76666.4562248917,50531.7864962816,48852.8723270215,44987.9794198811,45200.5293927143,11/10/18
738,76666.4574332451,50531.7872924861,48852.8730965444,44987.980128315,45200.5297613677,11/11/18
739,76447.0553755031,50387.1767486616,48713.0672254775,44859.2347067139,45071.1762763312,11/12/18
740,76520.1818976945,50435.375245264,48759.6642572748,44902.1452436881,45114.2924038581,11/13/18
741,77067.0952504971,50795.852435625,49108.1646241238,45223.0747317956,45436.7376645608,11/14/18
742,77738.0180257016,51238.0657300105,49535.6854174097,45616.7731079404,45832.2953413013,11/15/18
743,77687.1423594544,51204.5329644804,49503.2667751208,45586.9191988383,45802.3003836172,11/16/18
744,77687.1423594544,51204.5329644804,49503.2667751208,45586.9191988383,45802.3003836172,11/17/18
745,77687.1423594544,51204.5329644804,49503.2667751208,45586.9191988383,45802.3003836172,11/18/18
746,77776.174775387,51263.2153041581,49559.9993991263,45639.1635397669,45854.7915595644,11/19/18
747,77973.3179820948,51393.1547705873,49685.6216379957,45754.8474375374,45971.0220205902,11/20/18
748,78033.7328357634,51432.9749296543,49724.1187757138,45790.2989545961,46006.6410328401,11/21/18
749,77817.5112542127,51290.4606761512,49586.3395459859,45663.4198409123,45879.1624626826,11/22/18
750,77801.6126085105,51279.9816869231,49576.2087202706,45654.0904943179,45869.7890384063,11/23/18
751,77801.6126085105,51279.9816869231,49576.2087202706,45654.0904943179,45869.7890384063,11/24/18
752,77801.6126085105,51279.9816869231,49576.2087202706,45654.0904943179,45869.7890384063,11/25/18
753,77661.7045263307,51187.7665817153,49487.0574539762,45571.9922442872,45787.302904775,11/26/18
754,81548.2822964317,53722.7580700231,51912.0123162386,47781.3321568227,47983.1991114016,11/27/18
755,84698.3839748198,55797.9824956113,53917.2767311181,49627.0233823779,49836.7615035546,11/28/18
756,84982.4635765153,55985.1253149193,54098.1075108598,49793.461332294,50003.9471269278,11/29/18
757,83437.9372923548,54941.4926553287,53064.4340456197,48820.1563799491,49026.4016010847,11/30/18
758,83438.2033944092,54941.6679579087,53064.6034382318,48820.3122926322,49026.5581860049,12/1/18
759,83438.0621558609,54941.5749128475,53064.5135299946,48820.2295391146,49026.4750756852,12/2/18
760,84099.1425303239,55376.8746020372,53484.938631891,48826.120176277,49032.3565648043,12/3/18
761,83808.0759784704,55185.2167886571,53299.8298830711,48823.416169149,49029.6560993666,12/4/18
762,84240.6243087153,55469.367689588,53573.6262778799,48584.0052467647,48765.437904692,12/5/18
763,84291.4717338181,55502.8488578751,53605.9631815057,48613.3304278405,48794.8725980552,12/6/18
764,84430.4546958506,55594.3640512491,53694.3507181367,48693.4859228756,48875.3274266761,12/7/18
765,84430.4546958506,55594.3640512491,53694.3507181367,48693.4859228756,48875.3274266761,12/8/18
766,84430.4546958506,55594.3640512491,53694.3507181367,48693.4859228756,48875.3274266761,12/9/18
767,84427.0648675083,55592.1319733619,53692.1949245603,48691.5309108015,48873.3651137829,12/10/18
768,84457.5733225886,55612.2206743465,53711.5970667476,48709.1260194678,48891.0259298217,12/11/18
769,84254.1836220533,55478.2960011162,53582.2494521656,48591.8252950262,48773.2871562301,12/12/18
770,83752.4890273996,55147.9484738149,53263.1920028634,48302.4835080704,48482.8648480376,12/13/18
771,84179.6073985237,55429.1902875985,53534.8219934856,48548.8150293976,48730.1162725799,12/14/18
772,84179.6073985237,55429.1902875985,53534.8219934856,48548.8150293976,48730.1162725799,12/15/18
773,84179.6074014094,55429.1902894993,53534.8219953222,48548.8150326092,48730.116275805,12/16/18
774,84494.8614458076,55636.7735386505,53735.3108033778,48730.6311650301,48912.6113844486,12/17/18
775,85084.6915905668,56025.1550997179,54110.4188940713,49070.8032806092,49254.0538426249,12/18/18
776,85406.7252922605,56237.202505046,54315.2192896685,49256.529437858,49440.4735777377,12/19/18
777,85298.250793308,56165.776017926,54246.2339003162,49193.9690603924,49377.6795740964,12/20/18
778,85966.0469723873,56605.4953588366,54670.925232095,49579.1064341399,49764.2552091992,12/21/18
779,85966.0469744007,56605.4953601629,54670.9252333765,49579.1064363807,49764.2552114495,12/22/18
780,85966.0469727026,56605.4953590443,54670.9252322957,49579.1064344907,49764.2552095515,12/23/18
781,85966.0469684155,56605.4953562203,54670.9252295671,49579.1064297194,49764.25520476,12/24/18
782,85966.0469684254,56605.4953562268,54670.9252295734,49579.1064297304,49764.2552047711,12/25/18
783,85966.046968445,56605.4953562398,54670.9252295859,49579.1064297523,49764.2552047931,12/26/18
784,86711.8092036749,57096.5524913738,55145.1998163444,50009.2090859643,50195.9640412214,12/27/18
785,86976.215819482,57270.65456994,55313.3517185541,50161.7000334269,50349.024452603,12/28/18
786,86976.2158151478,57270.654567085,55313.3517157956,50161.7000286032,50349.0244477589,12/29/18
787,86976.2158151668,57270.6545670975,55313.3517158076,50161.7000286243,50349.02444778,12/30/18
788,86976.2158151317,57270.6545670743,55313.3517157853,50161.7000285852,50349.0244477408,12/31/18
789,86976.2158167406,57270.6545681342,55313.3517168093,50161.7000303758,50349.024449539,1/1/19
790,87488.0798969564,57607.6983294496,55638.8765471813,50456.9068541496,50645.3336970094,1/2/19
791,86772.8261144103,57136.7298937215,55184.0041010849,50044.3993039366,50231.2856739413,1/3/19
792,87606.72388844,57685.8210551743,55714.3293220389,50525.3322761891,50714.0146477174,1/4/19
793,87606.7238918857,57685.8210574441,55714.329324232,50525.3322800242,50714.0146515687,1/5/19
794,87606.7238981554,57685.8210615741,55714.3293282224,50525.332287002,50714.014658576,1/6/19
795,87216.8936385858,57429.1321044109,55466.4130668064,50300.5058982549,50488.3486756238,1/7/19
796,87362.6562574061,57525.1114536273,55559.1121906559,50384.571417553,50572.7281301466,1/8/19
797,87586.3849235775,57672.4285912708,55701.3945638846,50513.6022095224,50702.2407761601,1/9/19
798,87386.3850513833,57540.7359959269,55574.2027428783,50398.2564971536,50586.4643154605,1/10/19
799,87644.0120053947,57710.3739153519,55738.0430546821,50546.8374147796,50735.6000953431,1/11/19
800,87644.0120053947,57710.3739153519,55738.0430546821,50546.8374147796,50735.6000953431,1/12/19
801,87644.0120053947,57710.3739153519,55738.0430546821,50546.8374147796,50735.6000953431,1/13/19
802,87755.8763439431,57784.0324877721,55809.1842447733,50611.352816844,50800.3564244554,1/14/19
803,87613.5035514357,57690.285215106,55718.6409132085,50529.2423073613,50717.9392805576,1/15/19
804,87505.0290444931,57618.8587227228,55649.6555187708,50466.6819210031,50655.1452679862,1/16/19
805,87064.3513606584,57328.6885978243,55369.4023542623,50212.5303521126,50400.0445926071,1/17/19
806,86749.0973283195,57121.1053566169,55168.9135538819,50030.7142331132,50217.5494974417,1/18/19
807,86749.0973291276,57121.1053571492,55168.9135543963,50030.7142340126,50217.5494983449,1/19/19
808,86749.0973245988,57121.105354166,55168.9135515139,50030.7142289723,50217.5494932832,1/20/19
809,86921.9785700455,57234.9413264063,55278.8590239033,50130.4198447384,50317.6274508268,1/21/19
810,86766.0464663483,57132.265743627,55179.6925194201,50040.489289385,50227.361057792,1/22/19
811,87030.4530770236,57306.3678188128,55347.8444183635,50192.9802311361,50380.421463438,1/23/19
812,87721.9780588632,57761.7117078086,55787.6263079547,50591.8026942592,50780.733293671,1/24/19
813,88281.299735327,58130.0045591863,56143.3322480499,50914.3796864642,51104.5149210385,1/25/19
814,88281.2997353255,58130.0045591854,56143.332248049,50914.3796864626,51104.5149210368,1/26/19
815,88281.299735304,58130.0045591713,56143.3322480353,50914.3796864387,51104.5149210129,1/27/19
816,88647.4011961635,58371.0689709172,56376.1579542167,51125.5209903177,51316.4447133613,1/28/19
817,88860.960381699,58511.6898777915,56511.9729495109,51248.6867509518,51440.0704256028,1/29/19
818,89711.8072956526,59071.9414275027,57053.0771372092,51739.3947815853,51932.6109618473,1/30/19
819,89403.3329164826,58868.8223397539,56856.899921744,51561.4886828214,51754.0404885391,1/31/19
820,88959.2654036772,58576.4201365542,56574.4909632591,51305.3821011573,51496.9774995644,2/1/19
821,88959.2654014056,58576.4201350578,56574.4909618133,51305.3820986291,51496.9774970255,2/2/19
822,88959.2653983637,58576.4201330541,56574.4909598773,51305.3820952437,51496.9774936257,2/3/19
823,89098.2483601738,58667.9353262816,56662.8784963668,51385.5375900312,51577.4323219981,2/4/19
824,88976.2145407609,58587.5805229418,56585.2699281957,51315.1571563772,51506.7890588583,2/5/19
825,88813.5027765976,58480.4407818972,56481.7918341529,51221.316572667,51412.5980358106,2/6/19
826,89142.3161251334,58696.9523365161,56690.9038106385,51410.9527431098,51602.9423857093,2/7/19
827,88569.4351516104,58319.7311843333,56326.5747066184,51080.5557207606,51271.3115249979,2/8/19
828,88569.4351518134,58319.731184467,56326.5747067476,51080.5557209865,51271.3115252247,2/9/19
829,88569.4351531609,58319.7311853547,56326.5747076052,51080.5557224863,51271.3115267308,2/10/19
830,88813.5027903086,58480.440790929,56481.7918428794,51221.3165879267,51412.5980511348,2/11/19
831,89003.3331776563,58605.4371527301,56602.5162832714,51330.7972642741,51522.4875733563,2/12/19
832,88911.8078113133,58545.1710490504,56544.309856008,51278.0119370487,51469.5051240083,2/13/19
833,89257.5703013505,58772.842992967,56764.2008002419,51477.4231676281,51669.6610381385,2/14/19
834,89864.3495750994,59172.3849350903,57150.0878507204,51827.3703294188,52020.9150465623,2/15/19
835,89864.3495757975,59172.3849355501,57150.0878511647,51827.3703301958,52020.9150473425,2/16/19
836,89864.3495789459,59172.384937624,57150.0878531685,51827.3703336998,52020.9150508614,2/17/19
837,90450.7898969208,59558.5344218305,57523.0401512772,52165.5874389388,52360.3951978856,2/18/19
838,91101.6369396012,59987.0933768047,57936.9525185553,52540.9497582286,52737.1592744599,2/19/19
839,90254.1798577677,59429.0739074691,57398.0041268378,52052.1967438736,52246.5810553309,2/20/19
840,90105.0274081069,59330.8624787198,57303.1492078219,51966.176209721,52160.2392851227,2/21/19
841,90240.6205441711,59420.1455957705,57389.3809523875,52044.3766953243,52238.7318035038,2/22/19
842,90240.6205537732,59420.1456020956,57389.3809584989,52044.3767060109,52238.7318142356,2/23/19
843,90240.6205483893,59420.1455985491,57389.3809550722,52044.3767000188,52238.7318082182,2/24/19
844,89833.8411474007,59152.2962521426,57130.6857259604,51809.775251227,52003.2542611268,2/25/19
845,89684.6887003244,59054.0848250959,57035.8308085895,51723.7547199509,51916.9124938073,2/26/19
846,89433.8414029994,58888.9110614464,56876.3020839395,51579.083826475,51771.7013397131,2/27/19
847,88945.7061217316,58567.4918457049,56565.8678089535,51297.5620878341,51489.1282831123,2/28/19
848,87145.7072719787,57382.2584876068,55421.141419893,50259.4506765089,50447.1401368098,3/1/19
849,87145.7072719755,57382.2584876047,55421.141419891,50259.4506765053,50447.1401368062,3/2/19
850,87145.7072719585,57382.2584875935,55421.1414198802,50259.4506764865,50447.1401367872,3/3/19
851,87037.2327649295,57310.8319951534,55352.1560253875,50196.8902900321,50384.3461241192,3/4/19
852,87176.2157313253,57402.3471914017,55440.5435647957,50277.0457899234,50464.8009576168,3/5/19
853,87138.9276198617,57377.7943348412,55416.8298356473,50255.5406574443,50443.2155161283,3/6/19
854,87915.1983108908,57888.9401714333,55910.5065650507,50703.2384231227,50892.5851693989,3/7/19
855,87644.0120427994,57710.3739399913,55738.0430784888,50546.8374564093,50735.6001371489,3/8/19
856,87644.0120476832,57710.3739432084,55738.0430815972,50546.8374618447,50735.6001426072,3/9/19
857,87644.0120462174,57710.3739422428,55738.0430806643,50546.8374602134,50735.600140969,3/10/19
858,87935.5372805692,57902.3326385093,55923.4413262701,50714.9684951494,50904.3590463388,3/11/19
859,88606.7232930833,58344.2840606616,56350.2884548665,51102.0608866386,51292.8970000264,3/12/19
860,87833.8424300842,57835.3703017509,55858.7675188408,50656.3181326867,50845.4896593001,3/13/19
861,88372.8251369898,58190.270686132,56201.5386977931,50967.1650529989,51157.497409862,3/14/19
862,88515.1979307222,58284.017959605,56292.0820301375,51049.275563845,51239.9145551289,3/15/19
863,88515.1979359235,58284.0179630312,56292.0820334479,51049.2755696338,51239.9145609422,3/16/19
864,88515.1979307289,58284.0179596094,56292.0820301418,51049.2755638524,51239.9145551364,3/17/19
865,88657.5707211077,58377.7652308733,56382.6253603518,51131.3860709661,51322.3316966551,3/18/19
866,88386.3844537598,58199.198999921,56210.1618742631,50974.9851050802,51165.346665236,3/19/19
867,88786.3841981752,58462.5841906265,56464.545516293,51205.6765298478,51396.8995866654,3/20/19
868,88901.6383617432,58538.4748387451,56537.8424978458,51272.1469402883,51463.6182249572,3/21/19
869,89460.9600382225,58906.767690133,56893.5484379508,51594.7239325106,51787.399852342,3/22/19
870,89460.9600382363,58906.7676901421,56893.5484379596,51594.723932526,51787.3998523574,3/23/19
871,89460.9600382172,58906.7676901296,56893.5484379475,51594.7239325047,51787.3998523361,3/24/19
872,89240.621195885,58761.682627407,56753.4218554292,51467.6481475978,51659.8495141829,3/25/19
873,88793.1638547073,58467.0483463005,56468.8571033488,51209.5865538263,51400.8242122815,3/26/19
