Date,Value,pred
9/29/20,10692.33,10660.6865234375
9/30/20,10840.8,10698.462890625
10/1/20,10777.92,10732.119140625
10/2/20,10619.24,10667.611328125
10/3/20,10575.06,10795.607421875
10/4/20,10551.77,10721.365234375
10/5/20,10673.46,10630.4326171875
10/6/20,10788.56,10541.0107421875
10/7/20,10603.74,10543.0146484375
10/8/20,10670.8,10599.5390625
10/9/20,10923.3,10661.3818359375
10/10/20,11063.19,10648.1298828125
10/11/20,11302.67,10863.177734375
10/12/20,11376.61,11206.279296875
10/13/20,11540.04,11227.4990234375
10/14/20,11428.24,11379.2685546875
10/15/20,11431.32,11409.5830078125
10/16/20,11503.73,11555.490234375
10/17/20,11327.57,11395.9150390625
10/18/20,11366.51,11429.8125
10/19/20,11508.2,11418.9619140625
10/20/20,11758.16,11336.4404296875
10/21/20,11925.46,11586.1806640625
10/22/20,12831.56,11812.0205078125
10/23/20,12990.25,12122.427734375
10/24/20,12944.52,12438.2548828125
10/25/20,13128.46,12929.1572265625
10/26/20,13036.77,12960.615234375
10/27/20,13076.37,12985.5087890625
10/28/20,13651.47,12980.630859375
10/29/20,13289.0,12895.375
10/30/20,13458.66,13143.052734375
10/31/20,13564.72,13263.611328125
11/1/20,13810.32,13331.0341796875
11/2/20,13758.88,13501.50390625
11/3/20,13575.17,13534.9296875
11/4/20,14023.31,13678.2900390625
11/5/20,14155.59,13749.837890625
11/6/20,15591.39,13809.419921875
11/7/20,15595.77,14178.8720703125
11/8/20,14839.84,14582.703125
11/9/20,15490.6,15217.7001953125
11/10/20,15328.53,15576.625
11/11/20,15317.04,14981.134765625
11/12/20,15708.65,15411.373046875
11/13/20,16295.57,15415.05859375
11/14/20,16339.33,15514.490234375
11/15/20,16091.07,15940.44140625
11/16/20,15968.16,16054.208984375
11/17/20,16725.15,16205.2021484375
11/18/20,17679.72,16151.9951171875
11/19/20,17798.45,16498.615234375
11/20/20,17820.57,17438.998046875
11/21/20,18687.45,18025.6875
11/22/20,18699.75,17807.392578125
11/23/20,18422.28,17993.064453125
11/24/20,18398.91,18355.8671875
11/25/20,19172.52,18716.12890625
11/26/20,18739.8,18069.904296875
11/27/20,17151.44,18039.89453125
11/28/20,17138.87,18996.29296875
11/29/20,17732.42,18436.576171875
11/30/20,18191.6,17132.75
12/1/20,19709.73,17210.18359375
12/2/20,18792.52,18041.748046875
12/3/20,19226.97,18606.703125
12/4/20,19454.54,19369.314453125
12/5/20,18670.49,18901.0859375
12/6/20,19155.06,19178.916015625
12/7/20,19377.66,19474.796875
12/8/20,19181.41,18650.064453125
12/9/20,18318.87,19072.841796875
12/10/20,18554.15,19094.23828125
12/11/20,18247.76,18675.73828125
12/12/20,18029.36,18328.861328125
12/13/20,18803.44,18395.21484375
12/14/20,19164.48,18173.056640625
12/15/20,19276.59,18449.84765625
12/16/20,19439.75,19218.1171875
12/17/20,21379.48,19601.951171875
12/18/20,22847.46,19991.296875
12/19/20,23150.79,20854.49609375
12/20/20,23869.92,22698.404296875
12/21/20,23490.58,22988.599609375
12/22/20,22745.48,23134.6875
12/23/20,23824.99,23846.73046875
12/24/20,23253.37,23319.775390625
12/25/20,23715.53,22924.109375
12/26/20,24693.58,23650.5234375
12/27/20,26443.21,23558.771484375
12/28/20,26246.58,24731.30859375
12/29/20,27036.69,25905.228515625
12/30/20,27376.37,27285.69140625
12/31/20,28856.59,26879.97265625
1/1/21,28982.56,27973.37890625
1/2/21,29393.75,28049.7265625
1/3/21,32195.46,29953.673828125
1/4/21,33000.78,29251.150390625
1/5/21,32035.03,30817.021484375
1/6/21,34046.67,32873.92578125
1/7/21,36860.41,32958.45703125
1/8/21,39486.04,33636.1640625
1/9/21,40670.25,36815.9609375
1/10/21,40240.72,38230.4765625
1/11/21,38240.09,39034.97265625
1/12/21,35544.94,38510.0078125
1/13/21,34011.82,39400.67578125
1/14/21,37393.13,37725.375
1/15/21,39158.47,34530.73828125
1/16/21,36828.52,33731.85546875
1/17/21,36065.2,37446.36328125
1/18/21,35793.01,39025.609375
1/19/21,36632.35,36160.91015625
1/20/21,36020.13,35918.5234375
1/21/21,35538.98,34404.8125
1/22/21,30797.88,35749.0859375
1/23/21,33002.38,34515.375
1/24/21,32099.74,34418.078125
1/25/21,32276.84,31235.775390625
1/26/21,32243.26,32335.6953125
1/27/21,32541.8,31540.654296875
1/28/21,30419.17,31756.080078125
1/29/21,33403.17,31804.9453125
1/30/21,34314.26,31469.447265625
1/31/21,34318.1,30932.91015625
2/1/21,33136.46,33595.1015625
2/2/21,33522.9,34593.7578125
2/3/21,35529.66,33677.80078125
2/4/21,37676.25,33541.8359375
2/5/21,37002.09,35100.328125
2/6/21,38278.61,37007.390625
2/7/21,39323.26,37606.34765625
2/8/21,38928.1,37405.49609375
2/9/21,46364.3,38798.6171875
2/10/21,46589.58,38871.83203125
2/11/21,44878.17,42095.5234375
2/12/21,48013.38,45611.2265625
2/13/21,47471.4,45606.0234375
2/14/21,47185.19,45533.77734375
2/15/21,48720.37,47216.2109375
2/16/21,47951.85,47256.71484375
2/17/21,49160.1,47492.15234375
2/18/21,52118.23,48741.7578125
2/19/21,51608.15,49057.7578125
2/20/21,55916.5,51187.78515625
2/21/21,56001.2,53523.86328125
2/22/21,57487.86,52466.27734375
2/23/21,54123.4,54865.0078125
2/24/21,48880.43,53802.23046875
2/25/21,50624.84,54781.9453125
2/26/21,46800.42,50695.9609375
2/27/21,46340.31,47777.91015625
2/28/21,46155.87,49158.1171875
3/1/21,45113.92,46862.21875
3/2/21,49618.43,45344.36328125
3/3/21,48356.04,45812.015625
3/4/21,50477.7,46159.65234375
3/5/21,48448.91,48857.3515625
3/6/21,48861.38,48725.14453125
3/7/21,48881.59,49278.640625
3/8/21,51169.7,48359.73046875
3/9/21,52299.33,50215.78515625
3/10/21,54881.52,50591.09765625
3/11/21,55997.23,53573.9296875
3/12/21,57764.0,54135.76953125
3/13/21,57253.28,56557.88671875
3/14/21,61258.73,56480.2734375
3/15/21,59133.47,57002.4140625
3/16/21,55754.72,57172.7734375
3/17/21,56872.38,61441.11328125
3/18/21,58913.0,58015.54296875
3/19/21,57665.9,55623.9609375
3/20/21,58075.1,57445.6640625
3/21/21,58085.8,58642.6328125
3/22/21,57411.17,56353.265625
3/23/21,54204.96,56672.75
3/24/21,54477.46,56471.02734375
3/25/21,52508.23,55252.16796875
3/26/21,51415.92,53837.41796875
3/27/21,55074.47,55584.765625
3/28/21,55863.93,52156.07421875
3/29/21,55783.71,52895.5390625
3/30/21,57627.67,56945.1796875
3/31/21,58730.13,56571.27734375
4/1/21,58735.25,56839.34375
4/2/21,58736.92,58462.02734375
4/3/21,59031.32,58566.1875
4/4/21,57076.49,58396.296875
4/5/21,58206.55,58831.87109375
4/6/21,59054.1,59021.11328125
4/7/21,58020.46,56898.19140625
4/8/21,55947.27,58126.4921875
4/9/21,58048.59,58880.95703125
4/10/21,58102.58,57363.83203125
4/11/21,59774.0,56712.84765625
4/12/21,59964.87,59051.29296875
4/13/21,59834.74,58827.21484375
4/14/21,63554.44,60038.59375
4/15/21,62969.12,59910.265625
4/16/21,63252.63,60478.75
4/17/21,61455.98,63533.484375
4/18/21,60087.09,60616.75390625
4/19/21,56251.48,60638.3203125
4/20/21,55703.14,59375.1875
4/21/21,56507.91,57347.140625
4/22/21,53808.8,54068.17578125
4/23/21,51731.71,53946.86328125
4/24/21,51153.13,54374.0703125
4/25/21,50110.53,51636.5859375
4/26/21,49075.58,52090.921875
4/27/21,54056.64,50009.74609375
4/28/21,55071.46,50027.0625
4/29/21,54884.1,50239.26953125
4/30/21,53584.15,53202.55078125
5/1/21,57796.62,53949.890625
5/2/21,57857.5,54358.5703125
5/3/21,56610.46,54236.37109375
5/4/21,57213.33,57494.5078125
5/5/21,53241.72,57266.17578125
5/6/21,57473.23,56617.41796875
5/7/21,56428.16,56730.98046875
5/8/21,57380.27,54363.05078125
5/9/21,58928.81,56935.828125
5/10/21,58280.73,56472.01953125
5/11/21,55883.5,57414.125
5/12/21,56750.0,56121.41015625
5/13/21,49007.09,55437.36328125
5/14/21,49702.27,53917.03125
5/15/21,49922.52,53430.7109375
5/16/21,46736.58,47555.8984375
5/17/21,46441.64,47973.03515625
5/18/21,43596.24,47669.1015625
5/19/21,42912.19,43208.7578125
5/20/21,36964.27,44781.6171875
5/21/21,40784.32,41612.48046875
5/22/21,37280.35,41370.3984375
5/23/21,37528.3,36949.1484375
5/24/21,34754.54,40336.71484375
5/25/21,38728.59,36495.65625
5/26/21,38410.5,36176.72265625
5/27/21,39266.04,35159.13671875
5/28/21,38445.29,38571.5078125
5/29/21,35689.62,37076.69140625
5/30/21,34647.67,38252.47265625
5/31/21,35684.59,37636.94921875
6/1/21,37310.54,35537.1875
6/2/21,36662.64,35196.92578125
6/3/21,37585.24,36607.328125
6/4/21,39188.59,36511.96484375
6/5/21,36885.51,36357.2890625
6/6/21,35530.38,37237.49609375
6/7/21,35816.17,38025.8046875
6/8/21,33514.87,35029.04296875
6/9/21,33450.19,35892.546875
6/10/21,37338.36,35710.69921875
6/11/21,36704.57,32845.3125
6/12/21,37313.18,34316.75
6/13/21,35494.9,35320.44921875
6/14/21,39066.82,36099.06640625
6/15/21,40525.8,36635.19140625
6/16/21,40188.56,36099.4765625
6/17/21,38324.87,39221.21484375
6/18/21,38068.04,39403.51953125
6/19/21,35729.82,38537.7265625
6/20/21,35524.17,36934.34765625
6/21/21,35592.35,35532.5390625
6/22/21,31686.55,34288.484375
6/23/21,32447.59,34827.4296875
6/24/21,33674.66,34819.51953125
6/25/21,34639.38,32181.302734375
6/26/21,31640.58,32263.60546875
6/27/21,32160.91,33526.4296875
6/28/21,34644.45,34649.19140625
6/29/21,34456.67,31705.69140625
6/30/21,35847.7,33263.6015625
7/1/21,35047.36,34391.453125
7/2/21,33536.88,34330.91015625
7/3/21,33856.86,35910.40234375
7/4/21,34688.98,34908.96484375
7/5/21,35309.3,33737.62890625
7/6/21,33747.97,33934.328125
7/7/21,34211.01,34611.13671875
7/8/21,33839.04,34854.0390625
7/9/21,32877.41,33582.16015625
7/10/21,33818.52,34102.83203125
7/11/21,33515.57,33710.44140625
7/12/21,34227.64,33182.640625
7/13/21,33158.25,33644.63671875
7/14/21,32686.56,33365.91015625
7/15/21,32814.61,33611.390625
7/16/21,31738.59,32326.82421875
7/17/21,31421.25,32202.16796875
7/18/21,31520.66,32410.3828125
7/19/21,31783.49,31238.279296875
7/20/21,30815.94,30792.017578125
7/21/21,29790.24,31445.91796875
7/22/21,32118.06,31941.091796875
7/23/21,32297.89,30290.82421875
7/24/21,33581.63,30767.998046875
7/25/21,34279.34,33598.2421875
7/26/21,35365.2,33246.15625
7/27/21,37318.14,35518.078125
7/28/21,39405.95,36115.7578125
7/29/21,40002.53,37145.71484375
7/30/21,40005.93,39079.53515625
7/31/21,42214.15,40176.6953125
8/1/21,41659.06,39857.25390625
8/2/21,40000.46,39967.8359375
8/3/21,39193.94,41492.6640625
8/4/21,38138.0,40985.765625
8/5/21,39750.14,39814.359375
8/6/21,40882.0,38741.2109375
8/7/21,42825.95,39207.83984375
8/8/21,44634.13,41393.859375
8/9/21,43816.14,42342.4453125
8/10/21,46333.46,43877.578125
8/11/21,45608.37,44126.2265625
8/12/21,45611.46,43736.57421875
8/13/21,44417.78,44677.29296875
8/14/21,47833.98,44974.76953125
8/15/21,47112.19,45049.0234375
8/16/21,47056.41,44542.5
8/17/21,45982.55,47796.94140625
8/18/21,44648.57,45959.5546875
8/19/21,44777.86,46781.8359375
8/20/21,46734.65,46259.73828125
8/21/21,49327.75,44739.375
8/22/21,48932.02,46297.9921875
8/23/21,49335.68,48382.875
8/24/21,49523.5,49076.25390625
8/25/21,47744.58,48737.77734375
8/26/21,48972.09,49201.80078125
8/27/21,46962.8,49542.09375
8/28/21,49056.86,47828.8125
8/29/21,48897.65,48152.859375
8/30/21,48806.78,47365.12890625
8/31/21,47074.77,48995.12890625
9/1/21,47155.87,48782.95703125
9/2/21,48862.76,49177.875
9/3/21,49329.01,46709.296875
9/4/21,50035.33,48178.98046875
9/5/21,49947.38,49835.29296875
9/6/21,51769.06,50155.9375
9/7/21,52677.4,49010.1875
9/8/21,46809.17,48642.9453125
9/9/21,46078.38,0.0
9/10/21,46368.69,0.0
