,bc_ratio = 0.01,bc_ratio = 0.02,bc_ratio = 0.015,bc_ratio = 0.025,bc_ratio = 0.03,Date
581,44163.7535868325,42682.0616835138,41262.6580080925,39885.0314789445,35796.2803093845,6/7/18
582,44138.2298404082,42657.3948234612,41238.8119982662,39861.9821389189,35775.5943106824,6/8/18
583,43248.8997287758,41777.2802733546,40368.0305740208,39001.0038532707,34985.5840833873,6/9/18
584,43079.0447174295,41593.7440821511,40171.8990284289,38793.3810650012,34783.0867833204,6/10/18
585,43100.5422547134,41614.4998387745,40191.9447070328,38812.7383220811,34800.4424791067,6/11/18
586,42304.9960232117,40826.2294722327,39411.1559623052,38039.9457227459,34090.6838333624,6/12/18
587,42418.8731875417,40932.1676002388,39509.6030235114,38131.2833280601,34169.2389522399,6/13/18
588,41951.4978100521,40481.1555878156,39074.2488704824,37711.1006897802,33792.7011012957,6/14/18
589,41693.1724354014,40229.5857004584,38831.4449285462,37476.7891656169,33582.7555398962,6/15/18
590,41693.1522803764,40173.7558609125,38777.5648337069,37424.7978079019,33536.174508938,6/16/18
591,41693.1439427075,40150.6603442916,38755.2758814904,37403.2901826604,33516.9050110591,6/17/18
592,41767.7875519763,40376.345390928,38973.0505377105,37613.4030801944,33705.1282334601,6/18/18
593,41688.6942780709,40299.7812874585,38899.1499427691,37542.0830523481,33641.2209725083,6/19/18
594,41538.1330735502,40154.9862878269,38759.3689062633,37407.1607438959,33520.3020193326,6/20/18
595,41390.10365581,40006.0843307921,38611.6676315139,37260.7778383837,33385.6944009908,6/21/18
596,41375.4377466713,39991.9088562125,38597.9862086111,37247.5750466726,33373.8646551133,6/22/18
597,41375.4475964921,39991.9184443413,38597.9954618921,37247.5839755832,33373.8726548618,6/23/18
598,41375.4615882158,39991.93206433,38598.0086062276,37247.596659149,33373.8840185478,6/24/18
599,41102.9172660249,39728.510125568,38343.7675144252,37002.2498622664,33154.0523890371,6/25/18
600,40917.9344865633,39549.7176175138,38171.2053334668,36835.7235864717,33004.8433762804,6/26/18
601,40818.9740560404,39454.069504486,38078.8907723363,36746.6385306162,32925.0228396782,6/27/18
602,40783.2833980066,39419.5734527812,38045.59698537,36714.5094833834,32896.2350953573,6/28/18
603,41717.2712576705,40302.8866580842,38879.3590601184,37501.0121257801,33584.7503930169,6/29/18
604,42716.4134901934,41268.1472837349,39810.5189973306,38399.1539524313,34389.0925004933,6/30/18
605,43318.7384593272,41850.0469949331,40371.861379009,38940.5916280757,34873.9837595039,7/1/18
606,44378.661977391,42874.028692637,41359.6688571445,39893.3732541234,35727.2600535548,7/2/18
607,44162.0662346782,42664.7787723927,41157.8122619653,39698.6752344371,35552.8966379067,7/3/18
608,44228.524962523,42728.983803613,41219.7490238052,39758.4157379697,35606.397958823,7/4/18
609,43912.7108781306,42423.8791590951,40925.4230672312,39474.5262850396,35352.1571891568,7/5/18
610,44172.0118255739,42674.3885954458,41167.0841523673,39707.6198591645,35560.9084580373,7/6/18
611,45222.6510376685,43689.3974631246,42146.2324909446,40652.0462216013,36406.6992662688,7/7/18
612,44386.8250880886,43501.2671243857,41964.7484809215,40476.9975396989,36249.9322954773,7/8/18
613,44368.7458858836,42661.2277404467,41133.7251129158,39655.5132961228,35496.3948781716,7/9/18
614,44367.3511322714,42659.4602669295,41132.0194459041,39653.8674983341,35494.9204151575,7/10/18
615,44364.4328653866,42656.7208269956,41129.3754417408,39651.3159527889,35492.6341865866,7/11/18
616,44362.1857250006,42654.0496758375,41126.7976315076,39648.8285603905,35490.4056855633,7/12/18
617,44361.8667238403,42653.7307984121,41126.4898728633,39648.5315732828,35490.1395885012,7/13/18
618,44361.8675426176,42653.7562331739,41126.5144090578,39648.5552394366,35490.1607830123,7/14/18
619,45354.6923120923,43587.944208911,42007.2779200673,40478.4271793673,36215.7887720917,7/15/18
620,47776.8288202619,45915.2276417086,44249.8357534949,42639.0514495713,38148.604122887,7/16/18
621,50870.7825822804,48888.366235132,47115.0704715552,45399.9229452954,40618.6636122563,7/17/18
622,51380.0341009282,49377.7155855046,47586.6557897015,45854.3272822171,41025.2004328447,7/18/18
623,51603.0302543506,49592.0389098453,47793.2094106417,46053.3658096235,41203.2810872582,7/19/18
624,50962.7290998267,48976.7244139152,47200.2223899132,45481.9737903438,40692.0722078321,7/20/18
625,51760.4485693052,49743.3002402094,47938.9785338561,46193.8230381225,41328.9413228037,7/21/18
626,53397.0198515843,51315.9783946077,49454.5828734937,47654.2262008368,42635.5180630775,7/22/18
627,53571.7860280528,51483.9316088032,49616.4434347945,47810.1939168399,42775.0596394263,7/23/18
628,57250.437022198,55018.9742725927,53023.1987491431,51092.8710029204,45711.9695095498,7/24/18
629,55496.1372875561,53306.2999257471,51346.7966186166,49452.5871056214,44222.1465467278,7/25/18
630,55306.4250879773,53124.0659640628,51171.2542738797,49283.5136860699,44070.9492816877,7/26/18
631,55291.7925122233,53109.8813011016,51157.4660102667,49270.1137351827,44058.8590423823,7/27/18
632,55292.6140073067,53110.6701338718,51158.2256469257,49270.8451567499,44059.5129325085,7/28/18
633,55293.1108032358,53111.1471773952,51158.6850342153,49271.2874810735,44059.9083699973,7/29/18
634,55159.6685841717,52982.8376540238,51034.9639760404,49152.007240832,43953.1338012881,7/30/18
635,55072.010008216,52898.638072576,50953.8595835995,49073.894897895,43883.2832087922,7/31/18
636,54912.4289497139,52745.3541216137,50806.2104334803,48931.6927803774,43756.1215114129,8/1/18
637,54950.6384986004,52782.0559123611,50841.5630465647,48965.7411743919,43786.5686780969,8/2/18
638,54651.7049663079,52494.9183702554,50564.9808356218,48699.3625597366,43548.364371604,8/3/18
639,54651.7049663079,52494.9183702554,50564.9808356218,48699.3625597366,43548.364371604,8/4/18
640,54651.7049663079,52494.9183702554,50564.9808356218,48699.3625597366,43548.364371604,8/5/18
641,54773.0764756597,52611.500530208,50677.2773723955,48807.5162829801,43645.0789020598,8/6/18
642,54647.2097252208,52490.6005124793,50560.8217046301,48695.3568662831,43544.7823519575,8/7/18
643,54861.3389086363,52696.2814017495,50758.9428236473,48886.1700810248,43715.4146595193,8/8/18
644,54863.5977853567,52698.4511337626,50761.0327871184,48888.1829344065,43717.2146107137,8/9/18
645,54314.9618075031,52171.466622425,50253.4224592472,48399.3011050624,43280.0424646066,8/10/18
646,54314.9618075031,52171.466622425,50253.4224592472,48399.3011050624,43280.0424646066,8/11/18
647,54314.9618075031,52171.466622425,50253.4224592472,48399.3011050624,43280.0424646066,8/12/18
648,54314.9618075031,52171.466622425,50253.4224592472,48399.3011050624,43280.0424646066,8/13/18
649,54244.6818624666,52078.4065341889,50139.1935641231,48265.6271123804,43139.3709589511,8/14/18
650,54073.7662733557,51914.3165031088,49981.2136569447,48113.5504883045,43003.4462793665,8/15/18
651,53819.0323933388,51669.7554861377,49745.7592146107,47886.894343524,42800.8631141868,8/16/18
652,54875.9394904131,52684.4547263299,50722.6746964614,48827.3051282929,43641.3935729227,8/17/18
653,54597.5196178718,52417.1536230407,50465.3269270184,48579.5737509972,43419.9735599091,8/18/18
654,55301.0113091733,53092.5511926294,51115.5751148564,49205.5239175979,43979.4420275192,8/19/18
655,54250.3960070987,52057.3547420857,50093.3760945494,48196.926865981,43055.9846630739,8/20/18
656,54113.0685811523,51920.4989236028,49956.7976737983,48060.8204955593,42930.2007338324,8/21/18
657,53750.9104365035,51567.8184096749,49612.4575159791,47724.7414035055,42625.7059218594,8/22/18
658,53919.957179755,51729.0444086941,49766.6462177349,47872.1760535821,42756.5970738787,8/23/18
659,54606.5635370766,52387.735335957,50400.3266491508,48481.7126631221,43300.9799713184,8/24/18
660,54612.7413402256,52393.6588376595,50406.0210673899,48487.1861115777,43305.8647829855,8/25/18
661,54606.5100648641,52387.6840648604,50400.2773608949,48481.6652874786,43300.9376906434,8/26/18
662,54698.574542199,52475.9588245246,50485.1382129247,48563.2331456833,43373.7334114112,8/27/18
663,54376.2131784847,52166.6746029358,50187.5587079144,48276.9543935392,43118.0218558628,8/28/18
664,54033.8409298614,51837.1183262227,49869.4584092711,47969.9585235506,42842.935338928,8/29/18
665,54256.470096677,52050.7063688108,50074.9502760822,48167.6341874543,43019.4931497617,8/30/18
666,54152.7258355241,51951.1752308509,49979.1919184337,48075.5181442234,42937.2179355519,8/31/18
667,54182.7840111184,51978.9143993764,50004.8204111348,48099.1563949309,42957.4270634342,9/1/18
668,54186.8657007233,51982.8243187679,50008.5755151701,48102.762321838,42960.6421075336,9/2/18
669,53790.4625452286,51602.517457276,49642.6822977001,47750.7844024879,42646.2644765466,9/3/18
670,53995.6700967946,51799.4615919013,49832.2383388332,47933.2045126832,42809.2625974266,9/4/18
671,54318.5137777416,52108.1886029485,50128.3074305416,48217.096407169,43062.0111603718,9/5/18
672,54048.3437115669,51848.9903184501,49878.9341907746,47977.2084540178,42847.7506224902,9/6/18
673,53948.9086470156,51753.5931331768,49787.1528544576,47888.9179380145,42768.8921492809,9/7/18
674,53948.9086452217,51753.5931314584,49787.1528528072,47888.9179364297,42768.8868752466,9/8/18
675,53948.9086441985,51753.5931304783,49787.1528518659,47888.9179355259,42768.8838672412,9/9/18
676,52912.4204653646,50734.7460960313,48783.4333416977,46900.8040212719,41866.2022017995,9/10/18
677,52724.7867818287,50554.8385493567,48610.448991691,46734.4990229222,41717.7525630751,9/11/18
678,53172.2832304651,50983.9195107843,49023.0287632625,47131.1583500968,42071.8336773113,9/12/18
679,54597.49893665,52350.4603803051,50336.9931192038,48394.3975821425,43199.4542374908,9/13/18
680,54759.492899014,52505.7858297524,50486.343162612,48537.9826053214,43327.6247987804,9/14/18
681,54790.3812281045,52535.4026385177,50514.8206095338,48565.3608056056,43352.0638361529,9/15/18
682,53783.1887595778,51569.6713215886,49586.2410810495,47672.6250073275,42555.1669140974,9/16/18
683,52776.3376925549,50578.902713143,48609.1985792832,46709.8494918613,41674.819064009,9/17/18
684,52778.7237856227,50581.1917985546,48611.4007913739,46711.967839245,41676.7110172822,9/18/18
685,52782.6176738103,50584.9273755175,48614.9945956465,46715.424780873,41679.7985023075,9/19/18
686,53819.0540154634,51552.9250094671,49521.0188714284,47562.7421984826,42415.0079046243,9/20/18
687,54513.8822922609,52218.4963424611,50160.3571975856,48176.7981218767,42962.6041513917,9/21/18
688,54145.4340622958,51865.5622983393,49821.3338264404,47851.1813418932,42672.2291206734,9/22/18
689,53571.5596452823,51315.8519120693,49293.2899286904,47344.0188029373,42219.9571651682,9/23/18
690,53120.9889039664,50884.2532602387,48878.702451535,46945.826066186,41864.8611158911,9/24/18
691,52194.6909654464,49996.9586561225,48026.3798769325,46127.2082430934,41134.8428060241,9/25/18
692,52733.8095283892,50513.3764937019,48522.4432824525,46603.6548073916,41559.7230725281,9/26/18
693,53948.7084907076,51677.1199477609,49640.3185525223,47677.3240200656,42517.1882845466,9/27/18
694,52923.9354413758,50669.6781128391,48647.7833048793,46710.612507835,41655.1047173861,9/28/18
695,52924.1106212147,50669.8459164109,48647.944494579,47014.7413107442,41926.3174309678,9/29/18
696,52924.1840630864,50669.9162658784,48648.0120712665,47142.2433602243,42040.0198376322,9/30/18
697,52924.1631832635,50669.8965312207,48647.9933717794,46797.5123884221,41732.5995794516,10/1/18
698,52923.7438822797,50669.4948250234,48647.6074399016,46139.903970416,41146.1645652742,10/2/18
699,52923.8246681774,50669.5722482709,48647.6818492817,46234.9387697012,41230.9137090697,10/3/18
700,52924.1770179944,50669.9097678199,48648.006071578,46839.6176626181,41770.1477551622,10/4/18
701,52924.0349933014,50669.7734313623,48647.8748262471,46931.6757396316,41852.2420746083,10/5/18
702,52924.0026901005,50669.7424883467,48647.8451028309,46875.5943213997,41802.2303904972,10/6/18
703,52924.1872605576,50669.9192871275,48648.0149331992,47196.0261273489,42087.9816208249,10/7/18
704,52924.1839565036,50669.9160979377,48648.0118462384,47218.4251079212,42107.95632271,10/8/18
705,52924.2403802096,50669.9701986703,48648.0638657578,47255.0876153551,42140.6508632688,10/9/18
706,53147.1052641224,50883.3292488858,48852.8966016253,46476.6400341176,41425.3096761708,10/10/18
707,53773.1070060972,51482.6667403132,49428.3183149618,47010.4804154109,41901.1293780291,10/11/18
708,54222.7702024909,51913.1767437766,49841.6493802419,47393.901061195,42242.8777611072,10/12/18
709,54222.7702659034,51913.176804519,49841.6494385902,47394.0011431721,42242.9670111366,10/13/18
710,54222.774940776,51913.1769820805,49841.6496091531,47394.2937013847,42243.2279055536,10/14/18
711,54255.858245542,51944.8323004878,49872.0417635975,47422.7682978134,42268.6078545653,10/15/18
712,54183.1182166749,51875.1909705061,49805.1793797307,47360.7346619855,42213.3163707436,10/16/18
713,53916.4023930673,51619.8394068093,49560.0172859269,47133.2443344114,42010.5509105501,10/17/18
714,54130.2049371969,51824.5426324937,49756.5520973017,47315.4577786323,42172.9603512158,10/18/18
715,53885.5324360135,51590.2945097457,49531.6513392631,47106.7780793703,41986.9610839318,10/19/18
716,53885.5382231416,51590.2945593325,49531.6513868955,47106.8597808607,41987.0339428084,10/20/18
717,53885.5345944474,51590.2945282402,49531.6513570286,47106.8085516978,41986.9882582163,10/21/18
718,54487.2866166857,52166.4182032637,50084.7855708994,47619.9055714897,42444.3190698379,10/22/18
719,54249.2332588179,51938.5011654672,49865.9632641813,47416.955836998,42263.4270448416,10/23/18
720,54260.2519077233,51949.0528601308,49876.0939072704,47426.3186240245,42271.7722169099,10/24/18
721,54394.7078583773,52077.7837786622,49999.68798699,47540.9460512606,42373.9412950714,10/25/18
722,54260.2486807266,51949.0528324803,49876.0938807098,47426.273065946,42271.7315896166,10/26/18
723,54260.2475026919,51949.0528223864,49876.0938710137,47426.2564346928,42271.7167583764,10/27/18
724,54260.237417975,51949.0527359758,49876.0937880089,47426.1140607232,42271.5897936487,10/28/18
725,54022.170517683,51721.1355821415,49657.2713698266,47222.9731370573,42090.5272720264,10/29/18
726,53561.4850866813,51280.0738377456,49233.8096170122,46830.1134694279,41740.3657330129,10/30/18
727,54275.6615740098,51963.8250917755,49890.2766722636,47439.1943985141,42283.2484537757,10/31/18
728,54317.5481125262,52003.9216657878,49928.7732449998,47474.9942528476,42315.1574237389,11/1/18
729,54324.1611783145,52010.2526986643,49934.8516462978,47480.6384163302,42320.1881510768,11/2/18
730,54324.1613749354,52010.252700349,49934.8516479162,47480.6411921843,42320.1906264981,11/3/18
731,54324.1674753717,52010.2527526204,49934.8516981273,47480.7273168966,42320.267429868,11/4/18
732,54295.5125742702,51982.8182915374,49908.5119733042,47456.2935198287,42298.4892320723,11/5/18
733,54222.7864808423,51913.1689378007,49841.6418082479,47383.0900832881,42233.1434362531,11/6/18
734,53967.0884577375,51668.364606744,49606.6060740519,47158.8549744836,42033.2800062265,11/7/18
735,53405.0037347018,51130.2191208272,49089.9345799816,46668.6379215721,41596.3432178858,11/8/18
736,53147.1023754639,50883.3045944913,48852.872855054,46442.7277031947,41394.9866974946,11/9/18
737,53147.0995580578,50883.3040443994,48852.8723270215,46441.9684283357,41394.3100797918,11/10/18
738,53147.1036639766,50883.3048460704,48852.8730965444,46443.0749500283,41395.2961418967,11/11/18
739,52995.0067184648,50737.6883385718,48713.0672254775,46309.5030191238,41276.2419183405,11/12/18
740,53045.6802779883,50786.2221270655,48759.6642572748,46346.8294025168,41309.4097340678,11/13/18
741,53424.8139608708,51149.2069283672,49108.1646241238,46678.0293118778,41604.611652555,11/14/18
742,53889.9139719629,51594.49641714,49535.6854174097,47084.318895556,41966.7418196528,11/15/18
743,53854.6457036566,51560.7303854533,49503.2667751208,47053.5045507294,41939.2766744831,11/16/18
744,53854.6457036566,51560.7303854533,49503.2667751208,47053.5045507294,41939.2766744832,11/17/18
745,53854.6457036566,51560.7303854533,49503.2667751208,47053.5045507293,41939.2766744831,11/18/18
746,53916.3651731926,51619.8209409049,49559.9993991263,47107.4296541758,41987.3406785299,11/19/18
747,54053.0297128793,51750.6643136905,49685.6216379957,47226.8352403788,42093.7681160621,11/20/18
748,54094.910781493,51790.7614763184,49724.1187757138,47263.4272748562,42126.3829759472,11/21/18
749,53945.0206411914,51647.2558416502,49586.3395459859,47132.4663093259,42009.6561089606,11/22/18
750,53933.9993073457,51636.7039567482,49576.2087202706,47122.8368265675,42001.073251095,11/23/18
751,53933.9993073457,51636.7039567482,49576.2087202706,47122.8368265675,42001.073251095,11/24/18
752,53933.9993073457,51636.7039567482,49576.2087202706,47122.8368265675,42001.073251095,11/25/18
753,53837.0115695035,51543.84736961,49487.0574539762,47038.0973782935,41925.5441018778,11/26/18
754,56529.6756239337,54095.6908064752,51912.0123162386,49319.2516849591,43937.5707442188,11/27/18
755,58713.3357342247,56185.3181182838,53917.2767311181,51224.3521354748,45634.7787116316,11/28/18
756,58910.26054085,56373.7597621612,54098.1075108598,51396.1474227646,45787.8243950241,11/29/18
757,57842.6520637715,55324.3617353915,53064.4340456197,50388.7953729072,44867.8498332177,11/30/18
758,57842.8365268516,55324.5382547957,53064.6034382318,50388.956303977,44867.9932025558,12/1/18
759,57842.7386196869,55324.4445638828,53064.5135299946,50388.8708868586,44867.9171066488,12/2/18
760,58301.036254975,55762.7821142854,53484.938631891,50788.0905350855,45223.3896097664,12/3/18
761,58099.2593814708,55569.789934089,53299.8298830711,50612.3153785165,45066.8735579585,12/4/18
762,58397.7095855893,55855.2467045754,53573.6262778799,50872.30644032,45298.3783327322,12/5/18
763,58432.9582935467,55888.9607884483,53605.9631815057,50903.012834209,45325.7203178893,12/6/18
764,58529.3047620197,55981.1126177556,53694.3507181367,50986.9436442251,45400.4550773667,12/7/18
765,58529.3047620197,55981.1126177556,53694.3507181367,50986.9436442251,45400.4550773667,12/8/18
766,58529.3047620197,55981.1126177556,53694.3507181367,50986.9436442251,45400.4550773667,12/9/18
767,58526.9548481545,55978.8650121628,53692.1949245603,50984.8965512979,45398.6322783551,12/10/18
768,58548.1040729413,55999.0934624985,53711.5970667476,51003.3203876428,45415.0374694599,12/11/18
769,58407.1092410296,55864.2371269268,53582.2494521656,50880.4948120096,45305.6695287612,12/12/18
770,58059.3219889809,55531.5914991831,53263.1920028634,50577.525058781,45035.8952750378,12/13/18
771,58355.4111359953,55814.7898038838,53534.8219934856,50835.4587676108,45265.567950505,12/14/18
772,58355.4111359953,55814.7898038838,53534.8219934856,50835.4587676108,45265.567950505,12/15/18
773,58355.4111381168,55814.7898058557,53534.8219953222,50835.4587693028,45265.5679519654,12/16/18
774,58573.953133532,56023.8171316814,53735.3108033778,51025.8384167096,45435.0882646537,12/17/18
775,58982.8381552476,56414.9005136075,54110.4188940713,51382.0325940237,45752.25529978,12/18/18
776,59206.079978816,56628.4230510238,54315.2192896685,51576.5064276547,45925.4212108212,12/19/18
777,59130.8827406853,56556.4996773631,54246.2339003162,51510.9994588159,45867.0916467492,12/20/18
778,59593.8157692619,56999.2779763445,54670.925232095,51914.2767627882,46226.1830495906,12/21/18
779,59593.8157708059,56999.2779777508,54670.9252333765,51914.2767639412,46226.1830505607,12/22/18
780,59593.8157696243,56999.2779766223,54670.9252322957,51914.2767629164,46226.1830496495,12/23/18
781,59593.815766785,56999.277973842,54670.9252295671,51914.2767602669,46226.1830472383,12/24/18
782,59593.8157667919,56999.2779738486,54670.9252295734,51914.2767602729,46226.1830472436,12/25/18
783,59593.8157668056,56999.2779738616,54670.9252295859,51914.2767602847,46226.1830472542,12/26/18
784,60110.7968171045,57493.7512042485,55145.1998163444,52364.6372042322,46627.1988297786,12/27/18
785,60294.0901022961,57669.0644439599,55313.3517185541,52524.3104555751,46769.3771553143,12/28/18
786,60294.0900994208,57669.0644411467,55313.3517157956,52524.3104528988,46769.3771528808,12/29/18
787,60294.0900994341,57669.0644411593,55313.3517158076,52524.3104529102,46769.3771528909,12/30/18
788,60294.0900994096,57669.0644411359,55313.3517157853,52524.310452889,46769.3771528721,12/31/18
789,60294.0901006725,57669.0644422735,55313.3517168093,52524.3104537981,46769.3771536256,1/1/19
790,60648.9270946908,58008.4528871522,55638.8765471813,52833.4214861308,47044.6198046701,1/2/19
791,60153.095267507,57534.2081055066,55184.0041010849,52401.4848770838,46660.0092119676,1/3/19
792,60731.1740796266,58087.1190825725,55714.3293220389,52905.0697382852,47108.4177698129,1/4/19
793,60731.1740820336,58087.1190848669,55714.329324232,52905.0697403606,47108.4177716545,1/5/19
794,60731.1740864155,58087.1190890426,55714.3293282224,52905.0697441358,47108.4177750038,1/6/19
795,60460.9339917712,57828.6444457234,55466.4130668064,52669.6540573788,46898.7958885523,1/7/19
796,60561.9802880468,57925.2914862853,55559.1121906559,52757.6790533115,46977.1762461082,1/8/19
797,60717.0746002178,58073.6334525462,55701.3945638846,52892.7871837811,47097.480978398,1/9/19
798,60578.4296821706,57941.0247225666,55574.2027428783,52772.0087010744,46989.9358367104,1/10/19
799,60757.0231359253,58111.8427476242,55738.0430546821,52927.5877635432,47128.4685615954,1/11/19
800,60757.0231359253,58111.8427476242,55738.0430546821,52927.5877635432,47128.4685615954,1/12/19
801,60757.0231359253,58111.8427476242,55738.0430546821,52927.5877635432,47128.4685615954,1/13/19
802,60834.570295903,58186.0137344283,55809.1842447733,52995.1418320355,47188.6209306021,1/14/19
803,60735.8739120719,58091.6142981065,55718.6409132085,52909.163927809,47112.0633709755,1/15/19
804,60660.6766683924,58019.6909191412,55649.6555187708,52843.6569541437,47053.733802608,1/16/19
805,60355.1878663781,57727.502192508,55369.4023542623,52577.5348740013,46816.7699314454,1/17/19
806,60136.6458793586,57518.4748746986,55168.9135538819,52387.1552338701,46647.2496252243,1/18/19
807,60136.6458799243,57518.4748752372,55168.9135543963,52387.1552343563,46647.2496256553,1/19/19
808,60136.6458769073,57518.4748722915,55168.9135515139,52387.1552315656,46647.2496231231,1/20/19
809,60256.4914840264,57633.102757522,55278.8590239033,52491.5569708489,46740.2123727126,1/21/19
810,60148.39544626,57529.7129002813,55179.6925194201,52397.3906962248,46656.3636182018,1/22/19
811,60331.6887277308,57705.0261365109,55347.8444183635,52557.0639445356,46798.5419410991,1/23/19
812,60811.0711562441,58163.5376774678,55787.6263079547,52974.6709017003,47170.3929394849,1/24/19
813,61198.8069439953,58534.3926002846,56143.3322480499,53312.4412346866,47471.1547764018,1/25/19
814,61198.8069439943,58534.3926002836,56143.332248049,53312.4412346857,47471.154776401,1/26/19
815,61198.8069439793,58534.3926002693,56143.3322480353,53312.4412346728,47471.1547763896,1/27/19
816,61452.5976413473,58777.1340042291,56376.1579542167,53533.52727075,47668.0170695917,1/28/19
817,61600.642214836,58918.7331565617,56511.9729495109,53662.4941251489,47782.8534073111,1/29/19
818,62190.4705950331,59482.8821604019,57053.0771372092,54176.3144499098,48240.3759592593,1/30/19
819,61976.6284332831,59278.3500514349,56856.899921744,53990.0289935179,48074.5012491864,1/31/19
820,61668.7897169636,58983.9137187899,56574.4909632591,53721.8598200701,47835.714578677,2/1/19
821,61668.7897155157,58983.9137173434,56574.4909618133,53721.8598186423,47835.7145773575,2/2/19
822,61668.789712696,58983.913715314,56574.4909598773,53721.8598168139,47835.7145757381,2/3/19
823,61765.1361811664,59076.065544473,56662.8784963668,53805.7906266962,47910.4493350972,2/4/19
824,61680.5392820299,58995.151743736,56585.2699281957,53732.0952818623,47844.8285711615,2/5/19
825,61567.7434164577,58887.2666727866,56481.7918341529,53633.8348191105,47757.3342166142,2/6/19
826,61795.6850613739,59105.284414852,56690.9038106385,53832.4028326524,47934.1457203908,2/7/19
827,61398.5496268573,58725.4390805466,56326.5747066184,53486.4441377599,47626.0926961077,2/8/19
828,61398.5496269989,58725.439080682,56326.5747067476,53486.4441378819,47626.0926962158,2/9/19
829,61398.5496279382,58725.4390815811,56326.5747076052,53486.4441386919,47626.0926969331,2/10/19
830,61567.7434237946,58887.2666819355,56481.7918428794,53633.8348273511,47757.3342239112,2/11/19
831,61699.3386003721,59013.1325952569,56602.5162832714,53748.4720313845,47859.4109686599,2/12/19
832,61635.8909252431,58952.4472435142,56544.309856008,53693.2005216871,47810.1953947588,2/13/19
833,61875.5821388841,59181.7030134039,56764.2008002419,53902.003999739,47996.120893482,2/14/19
834,62296.2167210924,59584.0244148501,57150.0878507204,54268.4336340031,48322.4019168246,2/15/19
835,62296.2167215793,59584.0244153158,57150.0878511647,54268.4336344227,48322.4019171962,2/16/19
836,62296.2167237753,59584.0244174164,57150.0878531685,54268.4336363151,48322.4019188721,2/17/19
837,62702.7518327526,59972.8601948327,57523.0401512772,54622.5807215991,48637.7461557461,2/18/19
838,63153.9352955447,60404.4004693078,57936.9525185553,55015.6225642069,48987.7235664968,2/19/19
839,62566.456831848,59842.499073581,57398.0041268378,54503.849334644,48532.0238155713,2/20/19
840,62463.0606199648,59743.6044257592,57303.1492078219,54413.7772442825,48451.8206576741,2/21/19
841,62557.0571762285,59833.5086510577,57389.3809523875,54495.6609627983,48524.7326194036,2/22/19
842,62557.0571829261,59833.5086574642,57389.3809584989,54495.66096857,48524.7326245149,2/23/19
843,62557.0571793454,59833.5086539556,57389.3809550722,54495.6609652585,48524.7326215157,2/24/19
844,62275.0675155793,59563.7959828668,57130.6857259604,54250.0098140414,48305.996740162,2/25/19
845,62171.6713054989,59464.9013367695,57035.8308085895,54159.9377252334,48225.7935836406,2/26/19
846,61997.7776794758,59298.5785228989,56876.3020839395,54008.4528486202,48090.9064567798,2/27/19
847,61659.3900828996,58974.923317538,56565.8678089535,53713.6714671107,47828.4233991121,2/28/19
848,60411.5858204706,57781.4447477177,55421.141419893,52626.6651227474,46860.5171239206,3/1/19
849,60411.5858204684,57781.4447477155,55421.141419891,52626.6651227454,46860.5171239189,3/2/19
850,60411.5858204566,57781.4447477042,55421.1414198802,52626.6651227352,46860.5171239098,3/3/19
851,60336.3885767195,57709.5213686826,55352.1560253875,52561.1581490168,46802.1875554943,3/4/19
852,60432.7350484127,57801.6732009857,55440.5435647957,52645.0889615797,46876.92231716,3/5/19
853,60406.8859961061,57776.9495396653,55416.8298356473,52622.5709395611,46856.8715281918,3/6/19
854,60945.0162716917,58291.6512208668,55910.5065650507,53091.3552202865,47274.2925022052,3/7/19
855,60757.0231619793,58111.8427729629,55738.0430784888,52927.5877856819,47128.4685808959,3/8/19
856,60757.0231653926,58111.8427762246,55738.0430815972,52927.5877886145,47128.4685834904,3/9/19
857,60757.0231643681,58111.8427752457,55738.0430806643,52927.5877877343,47128.4685827117,3/10/19
858,60959.1157546207,58305.1368541734,55923.4413262701,53103.6377776245,47285.2292960758,3/11/19
859,61424.3987004517,58750.1627620595,56350.2884548665,53508.9621776631,47646.1435007785,3/12/19
860,60888.618338513,58237.7086862424,55858.7675188408,53042.2249896774,47230.545325611,3/13/19
861,61262.2546434193,58595.0779758328,56201.5386977931,53367.7127653979,47520.3703687212,3/14/19
862,61360.9510281042,58689.4774129756,56292.0820301375,53453.6906703574,47596.927928994,3/15/19
863,61360.9510317394,58689.4774164493,56292.0820334479,53453.6906734807,47596.9279317572,3/16/19
864,61360.9510282896,58689.4774130663,56292.0820301418,53453.690672654,47596.9279310258,3/17/19
865,61459.6474106306,58783.8768479693,56382.6253603518,53539.6685757486,47673.4854896488,3/18/19
866,61271.6543014378,58604.068400562,56210.1618742631,53375.9011427637,47527.6615697724,3/19/19
867,61548.9441375512,58869.2858605393,56464.545516293,53617.4581092484,47742.7518540955,3/20/19
868,61628.8412089198,58945.7044506508,56537.8424978458,53687.0592662557,47804.7270182635,3/21/19
869,62016.5769966819,59316.559373478,56893.5484379508,54024.8295995112,48105.4888554186,3/22/19
870,62016.5769966915,59316.5593734872,56893.5484379596,54024.8296000167,48105.4888558658,3/23/19
871,62016.5769966782,59316.5593734744,56893.5484379475,54024.8295993166,48105.4888552464,3/24/19
872,61863.8325953837,59170.4650098826,56753.4218554292,53891.7685558288,47987.0069165727,3/25/19
873,61553.6439651781,58873.7810716248,56468.8571033488,53621.5522894358,47746.3974470357,3/26/19
