Date;USD;Increase
1/19/21;36632.35;0.022912535
1/20/21;36020.13;-0.016996607
1/21/21;35538.98;-0.013538655
1/22/21;30797.88;-0.153942414
1/23/21;33002.38;0.066798213
1/24/21;32099.74;-0.028119854
1/25/21;32276.84;0.005486906
1/26/21;32243.26;-0.001041458
1/27/21;32541.8;0.009174047
1/28/21;30419.17;-0.069779353
1/29/21;33403.17;0.089332839
1/30/21;34314.26;0.026551352
1/31/21;34318.1;0.000111894
2/1/21;33136.46;-0.035659814
2/2/21;33522.9;0.011527642
2/3/21;35529.66;0.056481261
2/4/21;37676.25;0.056974619
2/5/21;37002.09;-0.018219511
2/6/21;38278.61;0.033348128
2/7/21;39323.26;0.026565702
2/8/21;38928.1;-0.010151022
2/9/21;46364.3;0.160386332
2/10/21;46589.58;0.004835416
2/11/21;44878.17;-0.038134576
2/12/21;48013.38;0.065298673
2/13/21;47471.4;-0.011416979
2/14/21;47185.19;-0.006065674
2/15/21;48720.37;0.031510023
2/16/21;47951.85;-0.01602691
2/17/21;49160.1;0.024577859
2/18/21;52118.23;0.056758067
2/19/21;51608.15;-0.00988371
2/20/21;55916.5;0.077049708
2/21/21;56001.2;0.001512468
2/22/21;57487.86;0.025860416
2/23/21;54123.4;-0.062162761
2/24/21;48880.43;-0.107261127
2/25/21;50624.84;0.03445759
2/26/21;46800.42;-0.081717643
2/27/21;46340.31;-0.009928937
2/28/21;46155.87;-0.003996025
3/1/21;45113.92;-0.023095976
3/2/21;49618.43;0.090783001
3/3/21;48356.04;-0.026106149
3/4/21;50477.7;0.04203163
3/5/21;48448.91;-0.041874833
3/6/21;48861.38;0.008441636
3/7/21;48881.59;0.000413448
3/8/21;51169.7;0.044716111
3/9/21;52299.33;0.021599321
3/10/21;54881.52;0.047050264
3/11/21;55997.23;0.019924378
3/12/21;57764;0.030586005
3/13/21;57253.28;-0.008920362
3/14/21;61258.73;0.065385783
3/15/21;59133.47;-0.035940052
3/16/21;55754.72;-0.060600251
3/17/21;56872.38;0.01965207
3/18/21;58913;0.034637856
3/19/21;57665.9;-0.021626299
3/20/21;58075.1;0.007046049
3/21/21;58085.8;0.00018421
3/22/21;57411.17;-0.011750849
3/23/21;54204.96;-0.059149753
3/24/21;54477.46;0.005002069
3/25/21;52508.23;-0.037503264
3/26/21;51415.92;-0.021244587
3/27/21;55074.47;0.066429146
3/28/21;55863.93;0.014131838
3/29/21;55783.71;-0.001438054
3/30/21;57627.67;0.031997823
3/31/21;58730.13;0.018771625
4/1/21;58735.25;8.71708E-05
4/2/21;58736.92;2.84319E-05
4/3/21;59031.32;0.004987183
4/4/21;57076.49;-0.034249303
4/5/21;58206.55;0.019414654
4/6/21;59054.1;0.014352094
4/7/21;58020.46;-0.017815095
4/8/21;55947.27;-0.037056142
4/9/21;58048.59;0.036199329
4/10/21;58102.58;0.000929219
4/11/21;59774;0.027962325
4/12/21;59964.87;0.00318303
4/13/21;59834.74;-0.002174824
4/14/21;63554.44;0.058527776
4/15/21;62969.12;-0.00929535
4/16/21;63252.63;0.004482185
4/17/21;61455.98;-0.029234747
4/18/21;60087.09;-0.022781766
4/19/21;56251.48;-0.068186828
4/20/21;55703.14;-0.009843969
4/21/21;56507.91;0.014241723
4/22/21;53808.8;-0.050161126
4/23/21;51731.71;-0.040151195
4/24/21;51153.13;-0.011310745
4/25/21;50110.53;-0.020806006
4/26/21;49075.58;-0.0210889
4/27/21;54056.64;0.092145202
4/28/21;55071.46;0.018427331
4/29/21;54884.1;-0.003413739
4/30/21;53584.15;-0.024259972
5/1/21;57796.62;0.072884366
5/2/21;57857.5;0.00105224
5/3/21;56610.46;-0.022028438
5/4/21;57213.33;0.01053723
5/5/21;53241.72;-0.074595824
5/6/21;57473.23;0.073625756
5/7/21;56428.16;-0.018520363
5/8/21;57380.27;0.016592986
5/9/21;58928.81;0.026278148
5/10/21;58280.73;-0.011119971
5/11/21;55883.5;-0.042896919
5/12/21;56750;0.015268722
5/13/21;49007.09;-0.15799571
5/14/21;49702.27;0.013986886
5/15/21;49922.52;0.004411837
5/16/21;46736.58;-0.068168017
5/17/21;46441.64;-0.006350766
5/18/21;43596.24;-0.065267096
5/19/21;42912.19;-0.015940692
5/20/21;36964.27;-0.160909981
5/21/21;40784.32;0.093664673
5/22/21;37280.35;-0.093989729
5/23/21;37528.3;0.006607014
5/24/21;34754.54;-0.079810005
5/25/21;38728.59;0.102612824
5/26/21;38410.5;-0.008281329
5/27/21;39266.04;0.021788293
5/28/21;38445.29;-0.021348519
5/29/21;35689.62;-0.077212086
5/30/21;34647.67;-0.030072729
5/31/21;35684.59;0.029057921
6/1/21;37310.54;0.043578839
6/2/21;36662.64;-0.017671941
6/3/21;37585.24;0.02454687
6/4/21;39188.59;0.040913695
6/5/21;36885.51;-0.062438611
6/6/21;35530.38;-0.038140037
6/7/21;35816.17;0.007979357
6/8/21;33514.87;-0.068665043
6/9/21;33450.19;-0.001933621
6/10/21;37338.36;0.10413339
6/11/21;36704.57;-0.017267332
6/12/21;37313.18;0.016310859
6/13/21;35494.9;-0.051226514
6/14/21;39066.82;0.09143104
6/15/21;40525.8;0.036001263
6/16/21;40188.56;-0.008391443
6/17/21;38324.87;-0.048628736
6/18/21;38068.04;-0.006746604
6/19/21;35729.82;-0.065441695
6/20/21;35524.17;-0.005789016
6/21/21;35592.35;0.00191558
6/22/21;31686.55;-0.123263656
6/23/21;32447.59;0.023454438
6/24/21;33674.66;0.036438972
6/25/21;34639.38;0.027850383
6/26/21;31640.58;-0.094777024
6/27/21;32160.91;0.016178958
6/28/21;34644.45;0.071686518
6/29/21;34456.67;-0.005449743
6/30/21;35847.7;0.038803884
7/1/21;35047.36;-0.022835957
7/2/21;33536.88;-0.045039372
7/3/21;33856.86;0.009450965
7/4/21;34688.98;0.023988022
7/5/21;35309.3;0.017568176
7/6/21;33747.97;-0.046264412
7/7/21;34211.01;0.013534824
7/8/21;33839.04;-0.010992333
7/9/21;32877.41;-0.029248958
7/10/21;33818.52;0.027828243
7/11/21;33515.57;-0.009039082
7/12/21;34227.64;0.020803947
7/13/21;33158.25;-0.032251099
7/14/21;32686.56;-0.014430702
7/15/21;32814.61;0.003902225
7/16/21;31738.59;-0.033902577
7/17/21;31421.25;-0.010099535
7/18/21;31520.66;0.003153805
7/19/21;31783.49;0.008269388
7/20/21;30815.94;-0.031397712
7/21/21;29790.24;-0.03443074
7/22/21;32118.06;0.07247698
7/23/21;32297.89;0.005567856
7/24/21;33581.63;0.038227448
7/25/21;34279.34;0.020353659
7/26/21;35365.2;0.030704195
7/27/21;37318.14;0.05233219
7/28/21;39405.95;0.0529821
7/29/21;40002.53;0.014913557
7/30/21;40005.93;8.49874E-05
7/31/21;42214.15;0.052309948
8/1/21;41659.06;-0.013324593
8/2/21;40000.46;-0.041464523
8/3/21;39193.94;-0.020577671
8/4/21;38138;-0.027687346
8/5/21;39750.14;0.040556838
8/6/21;40882;0.027686023
8/7/21;42825.95;0.045391871
8/8/21;44634.13;0.040511151
8/9/21;43816.14;-0.018668691
8/10/21;46333.46;0.054330499
8/11/21;45608.37;-0.015898178
8/12/21;45611.46;6.77461E-05
8/13/21;44417.78;-0.026873923
8/14/21;47833.98;0.07141785
8/15/21;47112.19;-0.015320663
8/16/21;47056.41;-0.001185386
8/17/21;45982.55;-0.023353642
8/18/21;44648.57;-0.029877329
8/19/21;44777.86;0.002887364
8/20/21;46734.65;0.041870218
8/21/21;49327.75;0.052568787
8/22/21;48932.02;-0.008087342
8/23/21;49335.68;0.008181908
8/24/21;49523.5;0.003792543
8/25/21;47744.58;-0.037259098
8/26/21;48972.09;0.025065502
8/27/21;46962.8;-0.042784715
8/28/21;49056.86;0.042686385
8/29/21;48897.65;-0.003255985
8/30/21;48806.78;-0.001861831
8/31/21;47074.77;-0.036792745
9/1/21;47155.87;0.001719828
9/2/21;48862.76;0.034932329
9/3/21;49329.01;0.009451842
9/4/21;50035.33;0.014116425
9/5/21;49947.38;-0.001760853
9/6/21;51769.06;0.035188586
9/7/21;52677.4;0.017243448
9/8/21;46809.17;-0.125364966
9/9/21;46078.38;-0.015859716
9/10/21;46368.69;0.006260906
